time,canicule,temperature_2m_mean,snowfall_sum,Commune,Departement,year,nb_days_snow
2025-01-01 00:00:00,1,11.843013698630136,12.11,Rouen,76,2025,14.0
1950-01-01 00:00:00,0,10.402739726027397,75.74,Digne-les-bains,4,1950,48.0
1951-01-01 00:00:00,0,9.678356164383562,93.38,Digne-les-bains,4,1951,51.0
1952-01-01 00:00:00,0,9.792349726775956,91.63,Digne-les-bains,4,1952,54.0
1953-01-01 00:00:00,0,9.857534246575344,26.95,Digne-les-bains,4,1953,19.0
1954-01-01 00:00:00,0,9.457808219178082,77.77,Digne-les-bains,4,1954,60.0
1955-01-01 00:00:00,0,10.372602739726029,63.56,Digne-les-bains,4,1955,50.0
1956-01-01 00:00:00,0,8.90655737704918,116.34,Digne-les-bains,4,1956,58.0
1957-01-01 00:00:00,0,10.181369863013698,77.28,Digne-les-bains,4,1957,40.0
1958-01-01 00:00:00,0,10.207945205479453,53.48,Digne-les-bains,4,1958,50.0
1959-01-01 00:00:00,0,10.274246575342463,100.17,Digne-les-bains,4,1959,43.0
1960-01-01 00:00:00,0,9.347267759562842,130.27,Digne-les-bains,4,1960,65.0
1961-01-01 00:00:00,0,10.79041095890411,53.06,Digne-les-bains,4,1961,33.0
1962-01-01 00:00:00,0,9.37972602739726,129.08,Digne-les-bains,4,1962,56.0
1963-01-01 00:00:00,0,8.847945205479451,123.27,Digne-les-bains,4,1963,65.0
1964-01-01 00:00:00,0,10.277868852459015,57.05,Digne-les-bains,4,1964,34.0
1965-01-01 00:00:00,0,9.104383561643836,81.69,Digne-les-bains,4,1965,52.0
1966-01-01 00:00:00,0,9.637534246575342,93.52,Digne-les-bains,4,1966,51.0
1967-01-01 00:00:00,0,10.11917808219178,56.42,Digne-les-bains,4,1967,33.0
1968-01-01 00:00:00,0,9.525136612021855,53.13,Digne-les-bains,4,1968,42.0
1969-01-01 00:00:00,0,9.228219178082192,86.24,Digne-les-bains,4,1969,50.0
1970-01-01 00:00:00,0,9.57917808219178,111.23,Digne-les-bains,4,1970,60.0
1971-01-01 00:00:00,0,9.031506849315068,116.27,Digne-les-bains,4,1971,48.0
1972-01-01 00:00:00,0,9.525409836065574,146.79,Digne-les-bains,4,1972,54.0
1973-01-01 00:00:00,0,9.266849315068493,96.11,Digne-les-bains,4,1973,39.0
1974-01-01 00:00:00,0,9.59890410958904,88.55,Digne-les-bains,4,1974,45.0
1975-01-01 00:00:00,0,9.68082191780822,104.72,Digne-les-bains,4,1975,56.0
1976-01-01 00:00:00,0,9.228142076502731,126.0,Digne-les-bains,4,1976,54.0
1977-01-01 00:00:00,0,9.393698630136983,74.48,Digne-les-bains,4,1977,48.0
1978-01-01 00:00:00,0,9.36027397260274,148.75,Digne-les-bains,4,1978,63.0
1979-01-01 00:00:00,0,9.706575342465754,131.04,Digne-les-bains,4,1979,63.0
1980-01-01 00:00:00,0,9.016939890710384,105.91,Digne-les-bains,4,1980,53.0
1981-01-01 00:00:00,0,9.477534246575344,130.2,Digne-les-bains,4,1981,62.0
1982-01-01 00:00:00,0,10.455616438356165,54.67,Digne-les-bains,4,1982,40.0
1983-01-01 00:00:00,0,10.112602739726029,74.83,Digne-les-bains,4,1983,36.0
1984-01-01 00:00:00,0,8.971857923497268,97.02,Digne-les-bains,4,1984,59.0
1985-01-01 00:00:00,0,9.81835616438356,107.45,Digne-les-bains,4,1985,63.0
1986-01-01 00:00:00,0,9.9786301369863,107.38,Digne-les-bains,4,1986,51.0
1987-01-01 00:00:00,0,10.17945205479452,113.82,Digne-les-bains,4,1987,47.0
1988-01-01 00:00:00,0,10.54207650273224,41.3,Digne-les-bains,4,1988,36.0
1989-01-01 00:00:00,0,11.197260273972605,52.08,Digne-les-bains,4,1989,20.0
1990-01-01 00:00:00,0,10.714794520547946,56.21,Digne-les-bains,4,1990,33.0
1991-01-01 00:00:00,0,10.17917808219178,46.83,Digne-les-bains,4,1991,30.0
1992-01-01 00:00:00,0,10.548360655737705,27.72,Digne-les-bains,4,1992,22.0
1993-01-01 00:00:00,0,10.352054794520548,72.38,Digne-les-bains,4,1993,36.0
1994-01-01 00:00:00,0,11.267671232876712,51.94,Digne-les-bains,4,1994,33.0
1995-01-01 00:00:00,0,10.18958904109589,83.79,Digne-les-bains,4,1995,48.0
1996-01-01 00:00:00,0,9.634426229508197,120.19,Digne-les-bains,4,1996,61.0
1997-01-01 00:00:00,0,11.275616438356163,38.43,Digne-les-bains,4,1997,23.0
1998-01-01 00:00:00,0,10.566301369863012,43.33,Digne-les-bains,4,1998,36.0
1999-01-01 00:00:00,0,10.06958904109589,97.3,Digne-les-bains,4,1999,40.0
2000-01-01 00:00:00,0,11.051912568306012,28.42,Digne-les-bains,4,2000,34.0
2001-01-01 00:00:00,0,11.183835616438357,60.97,Digne-les-bains,4,2001,38.0
2002-01-01 00:00:00,0,11.32876712328767,34.230000000000004,Digne-les-bains,4,2002,33.0
2003-01-01 00:00:00,0,11.598904109589045,79.73,Digne-les-bains,4,2003,44.0
2004-01-01 00:00:00,0,10.937978142076505,65.1,Digne-les-bains,4,2004,41.0
2005-01-01 00:00:00,0,11.124657534246577,51.87,Digne-les-bains,4,2005,25.0
2006-01-01 00:00:00,0,11.91890410958904,52.36,Digne-les-bains,4,2006,40.0
2007-01-01 00:00:00,0,11.564657534246576,24.5,Digne-les-bains,4,2007,31.0
2008-01-01 00:00:00,0,11.027868852459015,151.54999999999998,Digne-les-bains,4,2008,58.0
2009-01-01 00:00:00,0,11.44054794520548,76.79,Digne-les-bains,4,2009,38.0
2010-01-01 00:00:00,0,9.717808219178082,146.37,Digne-les-bains,4,2010,71.0
2011-01-01 00:00:00,0,11.86027397260274,33.11,Digne-les-bains,4,2011,27.0
2012-01-01 00:00:00,0,11.62049180327869,70.84,Digne-les-bains,4,2012,33.0
2013-01-01 00:00:00,0,10.81917808219178,100.45,Digne-les-bains,4,2013,56.0
2014-01-01 00:00:00,0,11.766575342465751,72.03,Digne-les-bains,4,2014,34.0
2015-01-01 00:00:00,0,12.212054794520547,58.03,Digne-les-bains,4,2015,28.0
2016-01-01 00:00:00,0,11.902459016393443,47.25,Digne-les-bains,4,2016,33.0
2017-01-01 00:00:00,0,12.72109589041096,29.26,Digne-les-bains,4,2017,33.0
2018-01-01 00:00:00,0,13.017808219178082,49.63,Digne-les-bains,4,2018,33.0
2019-01-01 00:00:00,0,12.908219178082192,34.93,Digne-les-bains,4,2019,21.0
2020-01-01 00:00:00,0,12.66967213114754,27.09,Digne-les-bains,4,2020,17.0
2021-01-01 00:00:00,0,12.001369863013698,34.93,Digne-les-bains,4,2021,24.0
2022-01-01 00:00:00,0,13.608493150684932,29.75,Digne-les-bains,4,2022,14.0
2023-01-01 00:00:00,0,12.633424657534244,29.33,Digne-les-bains,4,2023,20.0
2024-01-01 00:00:00,0,12.525683060109287,17.22,Digne-les-bains,4,2024,21.0
2025-01-01 00:00:00,0,12.313424657534243,34.65,Digne-les-bains,4,2025,16.0
1950-01-01 00:00:00,0,10.958356164383565,16.94,Nanterre,92,1950,15.0
1951-01-01 00:00:00,0,10.74904109589041,1.75,Nanterre,92,1951,5.0
1952-01-01 00:00:00,0,10.781967213114754,31.15,Nanterre,92,1952,25.0
1953-01-01 00:00:00,0,10.901643835616438,11.55,Nanterre,92,1953,12.0
1954-01-01 00:00:00,0,10.355342465753424,15.4,Nanterre,92,1954,18.0
1955-01-01 00:00:00,0,10.65041095890411,19.46,Nanterre,92,1955,18.0
1956-01-01 00:00:00,0,9.676775956284152,13.02,Nanterre,92,1956,16.0
1957-01-01 00:00:00,1,11.236712328767124,3.5700000000000003,Nanterre,92,1957,5.0
1958-01-01 00:00:00,0,10.747945205479452,37.73,Nanterre,92,1958,22.0
1959-01-01 00:00:00,1,12.042465753424658,11.83,Nanterre,92,1959,8.0
1960-01-01 00:00:00,0,11.095628415300547,7.35,Nanterre,92,1960,14.0
1961-01-01 00:00:00,0,11.904657534246574,0.21,Nanterre,92,1961,2.0
1962-01-01 00:00:00,0,9.953972602739723,27.37,Nanterre,92,1962,13.0
1963-01-01 00:00:00,0,9.745479452054797,12.25,Nanterre,92,1963,17.0
1964-01-01 00:00:00,0,10.814207650273223,10.29,Nanterre,92,1964,13.0
1965-01-01 00:00:00,0,10.277260273972605,15.12,Nanterre,92,1965,19.0
1966-01-01 00:00:00,0,10.916986301369862,3.92,Nanterre,92,1966,6.0
1967-01-01 00:00:00,0,10.877260273972604,2.38,Nanterre,92,1967,8.0
1968-01-01 00:00:00,0,10.364207650273224,32.410000000000004,Nanterre,92,1968,24.0
1969-01-01 00:00:00,0,10.66904109589041,24.57,Nanterre,92,1969,24.0
1970-01-01 00:00:00,0,10.609041095890412,42.84,Nanterre,92,1970,26.0
1971-01-01 00:00:00,0,10.744657534246576,11.62,Nanterre,92,1971,10.0
1972-01-01 00:00:00,0,10.24863387978142,9.17,Nanterre,92,1972,13.0
1973-01-01 00:00:00,0,10.62958904109589,10.15,Nanterre,92,1973,12.0
1974-01-01 00:00:00,0,10.981643835616438,8.75,Nanterre,92,1974,4.0
1975-01-01 00:00:00,0,10.706027397260272,13.3,Nanterre,92,1975,14.0
1976-01-01 00:00:00,5,11.433060109289617,10.71,Nanterre,92,1976,13.0
1977-01-01 00:00:00,0,10.75095890410959,1.6800000000000002,Nanterre,92,1977,6.0
1978-01-01 00:00:00,0,10.129041095890411,49.07,Nanterre,92,1978,28.0
1979-01-01 00:00:00,0,10.215890410958904,16.03,Nanterre,92,1979,24.0
1980-01-01 00:00:00,0,10.103551912568308,13.16,Nanterre,92,1980,15.0
1981-01-01 00:00:00,0,10.797534246575342,17.849999999999998,Nanterre,92,1981,16.0
1982-01-01 00:00:00,0,11.516164383561645,15.4,Nanterre,92,1982,9.0
1983-01-01 00:00:00,0,11.344931506849314,8.54,Nanterre,92,1983,12.0
1984-01-01 00:00:00,0,10.715573770491805,14.49,Nanterre,92,1984,14.0
1985-01-01 00:00:00,0,9.994794520547943,10.5,Nanterre,92,1985,24.0
1986-01-01 00:00:00,0,10.315068493150685,26.11,Nanterre,92,1986,20.0
1987-01-01 00:00:00,0,10.125205479452054,24.01,Nanterre,92,1987,19.0
1988-01-01 00:00:00,0,11.531967213114754,2.8000000000000003,Nanterre,92,1988,8.0
1989-01-01 00:00:00,0,12.008219178082191,4.69,Nanterre,92,1989,6.0
1990-01-01 00:00:00,2,12.255342465753424,7.0,Nanterre,92,1990,5.0
1991-01-01 00:00:00,0,10.86054794520548,6.09,Nanterre,92,1991,7.0
1992-01-01 00:00:00,1,11.32431693989071,1.2600000000000002,Nanterre,92,1992,2.0
1993-01-01 00:00:00,0,10.962739726027396,5.529999999999999,Nanterre,92,1993,9.0
1994-01-01 00:00:00,0,12.20082191780822,5.67,Nanterre,92,1994,8.0
1995-01-01 00:00:00,0,11.822465753424655,9.31,Nanterre,92,1995,14.0
1996-01-01 00:00:00,0,10.3724043715847,17.150000000000002,Nanterre,92,1996,25.0
1997-01-01 00:00:00,0,11.65972602739726,14.14,Nanterre,92,1997,5.0
1998-01-01 00:00:00,0,11.336712328767122,2.8,Nanterre,92,1998,4.0
1999-01-01 00:00:00,0,11.983561643835616,18.13,Nanterre,92,1999,15.0
2000-01-01 00:00:00,0,11.736612021857924,2.03,Nanterre,92,2000,5.0
2001-01-01 00:00:00,0,11.487945205479454,3.78,Nanterre,92,2001,8.0
2002-01-01 00:00:00,0,12.019452054794522,0.77,Nanterre,92,2002,1.0
2003-01-01 00:00:00,7,12.251780821917809,8.33,Nanterre,92,2003,7.0
2004-01-01 00:00:00,0,11.59398907103825,17.5,Nanterre,92,2004,11.0
2005-01-01 00:00:00,0,11.795342465753423,20.58,Nanterre,92,2005,17.0
2006-01-01 00:00:00,1,12.065479452054792,11.41,Nanterre,92,2006,15.0
2007-01-01 00:00:00,0,11.945753424657534,2.03,Nanterre,92,2007,5.0
2008-01-01 00:00:00,0,11.384426229508197,9.24,Nanterre,92,2008,13.0
2009-01-01 00:00:00,0,11.654794520547943,15.47,Nanterre,92,2009,11.0
2010-01-01 00:00:00,1,10.524109589041096,41.72,Nanterre,92,2010,28.0
2011-01-01 00:00:00,0,12.616712328767123,0.07,Nanterre,92,2011,1.0
2012-01-01 00:00:00,0,11.618032786885246,8.05,Nanterre,92,2012,7.0
2013-01-01 00:00:00,0,11.172602739726027,39.2,Nanterre,92,2013,22.0
2014-01-01 00:00:00,0,12.34027397260274,1.19,Nanterre,92,2014,4.0
2015-01-01 00:00:00,1,12.3227397260274,2.3800000000000003,Nanterre,92,2015,7.0
2016-01-01 00:00:00,1,11.804918032786889,5.390000000000001,Nanterre,92,2016,3.0
2017-01-01 00:00:00,0,11.877260273972604,4.83,Nanterre,92,2017,17.0
2018-01-01 00:00:00,0,12.384931506849314,24.08,Nanterre,92,2018,14.0
2019-01-01 00:00:00,2,12.101917808219175,18.34,Nanterre,92,2019,10.0
2020-01-01 00:00:00,4,12.863661202185794,1.68,Nanterre,92,2020,5.0
2021-01-01 00:00:00,0,11.31890410958904,11.34,Nanterre,92,2021,15.0
2022-01-01 00:00:00,1,12.757808219178084,8.89,Nanterre,92,2022,11.0
2023-01-01 00:00:00,0,12.863013698630136,4.9,Nanterre,92,2023,7.0
2024-01-01 00:00:00,1,12.133060109289618,16.87,Nanterre,92,2024,8.0
2025-01-01 00:00:00,1,12.574794520547943,6.58,Nanterre,92,2025,14.0
1950-01-01 00:00:00,0,9.673424657534246,99.47,Belfort,90,1950,65.0
1951-01-01 00:00:00,0,9.432328767123288,70.42,Belfort,90,1951,70.0
1952-01-01 00:00:00,5,9.400819672131147,221.9,Belfort,90,1952,79.0
1953-01-01 00:00:00,0,9.285753424657536,91.35,Belfort,90,1953,43.0
1954-01-01 00:00:00,0,8.537260273972603,106.96,Belfort,90,1954,59.0
1955-01-01 00:00:00,0,8.924657534246576,76.3,Belfort,90,1955,48.0
1956-01-01 00:00:00,0,7.881967213114755,76.23,Belfort,90,1956,57.0
1957-01-01 00:00:00,0,9.275890410958905,56.49,Belfort,90,1957,43.0
1958-01-01 00:00:00,0,9.284383561643835,138.46,Belfort,90,1958,68.0
1959-01-01 00:00:00,0,10.478904109589042,87.57,Belfort,90,1959,44.0
1960-01-01 00:00:00,0,9.359016393442625,85.96000000000001,Belfort,90,1960,46.0
1961-01-01 00:00:00,0,10.386849315068492,61.6,Belfort,90,1961,39.0
1962-01-01 00:00:00,0,8.438630136986301,140.0,Belfort,90,1962,76.0
1963-01-01 00:00:00,0,7.985205479452055,47.11,Belfort,90,1963,39.0
1964-01-01 00:00:00,1,9.433879781420766,75.25,Belfort,90,1964,48.0
1965-01-01 00:00:00,0,8.542191780821918,171.29,Belfort,90,1965,80.0
1966-01-01 00:00:00,0,9.431232876712327,109.76,Belfort,90,1966,59.0
1967-01-01 00:00:00,0,9.363561643835617,79.24,Belfort,90,1967,59.0
1968-01-01 00:00:00,0,8.808743169398907,187.53,Belfort,90,1968,72.0
1969-01-01 00:00:00,0,8.548219178082192,152.95,Belfort,90,1969,67.0
1970-01-01 00:00:00,0,8.677808219178083,159.39,Belfort,90,1970,84.0
1971-01-01 00:00:00,0,9.175068493150686,63.07,Belfort,90,1971,50.0
1972-01-01 00:00:00,0,8.610109289617487,55.16,Belfort,90,1972,49.0
1973-01-01 00:00:00,0,8.69041095890411,148.05,Belfort,90,1973,61.0
1974-01-01 00:00:00,0,9.441369863013698,104.93,Belfort,90,1974,65.0
1975-01-01 00:00:00,0,9.143561643835616,64.68,Belfort,90,1975,53.0
1976-01-01 00:00:00,0,9.579508196721312,95.13,Belfort,90,1976,53.0
1977-01-01 00:00:00,0,9.274794520547946,127.4,Belfort,90,1977,60.0
1978-01-01 00:00:00,0,8.426849315068493,127.54,Belfort,90,1978,70.0
1979-01-01 00:00:00,0,9.073424657534249,123.2,Belfort,90,1979,66.0
1980-01-01 00:00:00,0,8.564207650273223,106.89,Belfort,90,1980,56.0
1981-01-01 00:00:00,0,9.11890410958904,241.15,Belfort,90,1981,89.0
1982-01-01 00:00:00,0,9.932876712328769,89.88,Belfort,90,1982,52.0
1983-01-01 00:00:00,3,9.875342465753423,95.06,Belfort,90,1983,52.0
1984-01-01 00:00:00,0,8.95191256830601,137.34,Belfort,90,1984,71.0
1985-01-01 00:00:00,0,8.696438356164384,94.36,Belfort,90,1985,58.0
1986-01-01 00:00:00,0,8.935068493150686,196.63,Belfort,90,1986,77.0
1987-01-01 00:00:00,0,8.952602739726027,76.93,Belfort,90,1987,57.0
1988-01-01 00:00:00,0,10.013387978142076,110.6,Belfort,90,1988,59.0
1989-01-01 00:00:00,0,10.434794520547944,44.24,Belfort,90,1989,28.0
1990-01-01 00:00:00,0,10.484109589041095,98.42,Belfort,90,1990,50.0
1991-01-01 00:00:00,0,9.762739726027398,71.12,Belfort,90,1991,43.0
1992-01-01 00:00:00,0,10.239344262295084,48.72,Belfort,90,1992,36.0
1993-01-01 00:00:00,0,9.865205479452056,98.84,Belfort,90,1993,45.0
1994-01-01 00:00:00,0,11.06054794520548,52.01,Belfort,90,1994,48.0
1995-01-01 00:00:00,0,9.92986301369863,105.91,Belfort,90,1995,62.0
1996-01-01 00:00:00,0,8.915300546448087,89.11,Belfort,90,1996,41.0
1997-01-01 00:00:00,0,10.104109589041096,28.98,Belfort,90,1997,33.0
1998-01-01 00:00:00,2,9.826301369863014,60.13,Belfort,90,1998,47.0
1999-01-01 00:00:00,0,10.026027397260274,181.51,Belfort,90,1999,71.0
2000-01-01 00:00:00,0,10.463934426229509,52.43,Belfort,90,2000,37.0
2001-01-01 00:00:00,0,9.930684931506848,92.4,Belfort,90,2001,47.0
2002-01-01 00:00:00,0,10.493424657534248,29.12,Belfort,90,2002,22.0
2003-01-01 00:00:00,11,10.985205479452054,71.12,Belfort,90,2003,37.0
2004-01-01 00:00:00,0,9.823497267759564,107.94,Belfort,90,2004,64.0
2005-01-01 00:00:00,0,9.903835616438355,113.61,Belfort,90,2005,60.0
2006-01-01 00:00:00,0,10.366849315068494,114.87,Belfort,90,2006,42.0
2007-01-01 00:00:00,0,10.386849315068492,72.24,Belfort,90,2007,44.0
2008-01-01 00:00:00,0,9.80655737704918,103.18,Belfort,90,2008,48.0
2009-01-01 00:00:00,0,10.26,88.69,Belfort,90,2009,49.0
2010-01-01 00:00:00,0,9.023287671232875,158.27,Belfort,90,2010,74.0
2011-01-01 00:00:00,2,11.047945205479452,62.16,Belfort,90,2011,30.0
2012-01-01 00:00:00,1,10.139071038251366,80.5,Belfort,90,2012,50.0
2013-01-01 00:00:00,2,9.631232876712328,90.58,Belfort,90,2013,60.0
2014-01-01 00:00:00,0,11.091506849315069,53.76,Belfort,90,2014,40.0
2015-01-01 00:00:00,7,11.064657534246574,70.77,Belfort,90,2015,42.0
2016-01-01 00:00:00,0,10.25464480874317,96.32,Belfort,90,2016,55.0
2017-01-01 00:00:00,0,10.290958904109589,63.28,Belfort,90,2017,44.0
2018-01-01 00:00:00,1,11.436164383561644,38.29,Belfort,90,2018,40.0
2019-01-01 00:00:00,5,10.72164383561644,47.88,Belfort,90,2019,41.0
2020-01-01 00:00:00,1,11.27295081967213,31.08,Belfort,90,2020,21.0
2021-01-01 00:00:00,0,9.710684931506847,89.46,Belfort,90,2021,48.0
2022-01-01 00:00:00,3,11.63835616438356,28.56,Belfort,90,2022,27.0
2023-01-01 00:00:00,2,11.51753424657534,30.66,Belfort,90,2023,29.0
2024-01-01 00:00:00,1,11.008469945355191,43.89,Belfort,90,2024,31.0
2025-01-01 00:00:00,5,10.879178082191782,14.35,Belfort,90,2025,18.0
1950-01-01 00:00:00,0,12.070958904109588,3.1500000000000004,Quimper,29,1950,6.0
1951-01-01 00:00:00,0,11.914794520547945,0.07,Quimper,29,1951,1.0
1952-01-01 00:00:00,0,11.834699453551911,3.5,Quimper,29,1952,3.0
1953-01-01 00:00:00,0,11.984931506849316,2.94,Quimper,29,1953,1.0
1954-01-01 00:00:00,0,11.558904109589042,1.12,Quimper,29,1954,1.0
1955-01-01 00:00:00,0,12.143287671232876,2.9400000000000004,Quimper,29,1955,11.0
1956-01-01 00:00:00,0,10.973497267759564,6.23,Quimper,29,1956,10.0
1957-01-01 00:00:00,0,12.211506849315068,0.0,Quimper,29,1957,0.0
1958-01-01 00:00:00,0,11.734794520547943,2.87,Quimper,29,1958,11.0
1959-01-01 00:00:00,0,12.93917808219178,0.21,Quimper,29,1959,1.0
1960-01-01 00:00:00,0,12.213387978142077,1.26,Quimper,29,1960,5.0
1961-01-01 00:00:00,0,12.58109589041096,0.0,Quimper,29,1961,0.0
1962-01-01 00:00:00,0,11.25890410958904,6.3,Quimper,29,1962,7.0
1963-01-01 00:00:00,0,10.714520547945206,9.45,Quimper,29,1963,8.0
1964-01-01 00:00:00,0,11.690983606557376,0.42,Quimper,29,1964,3.0
1965-01-01 00:00:00,0,11.403561643835618,3.43,Quimper,29,1965,5.0
1966-01-01 00:00:00,0,12.221643835616437,0.07,Quimper,29,1966,1.0
1967-01-01 00:00:00,0,11.833698630136986,1.82,Quimper,29,1967,1.0
1968-01-01 00:00:00,0,11.860382513661202,0.07,Quimper,29,1968,1.0
1969-01-01 00:00:00,0,11.929041095890412,6.93,Quimper,29,1969,5.0
1970-01-01 00:00:00,0,11.846301369863014,6.58,Quimper,29,1970,8.0
1971-01-01 00:00:00,0,12.083287671232876,3.3600000000000003,Quimper,29,1971,3.0
1972-01-01 00:00:00,0,11.390437158469943,0.77,Quimper,29,1972,3.0
1973-01-01 00:00:00,0,11.835068493150686,0.42,Quimper,29,1973,3.0
1974-01-01 00:00:00,0,11.80082191780822,0.0,Quimper,29,1974,0.0
1975-01-01 00:00:00,0,12.056986301369864,4.62,Quimper,29,1975,1.0
1976-01-01 00:00:00,0,12.295901639344264,0.28,Quimper,29,1976,3.0
1977-01-01 00:00:00,0,11.77041095890411,0.42,Quimper,29,1977,1.0
1978-01-01 00:00:00,0,11.887123287671232,2.7299999999999995,Quimper,29,1978,5.0
1979-01-01 00:00:00,0,11.53178082191781,13.58,Quimper,29,1979,7.0
1980-01-01 00:00:00,0,11.415573770491804,3.64,Quimper,29,1980,1.0
1981-01-01 00:00:00,0,12.044657534246577,2.52,Quimper,29,1981,1.0
1982-01-01 00:00:00,0,12.43890410958904,5.81,Quimper,29,1982,1.0
1983-01-01 00:00:00,0,12.204931506849316,1.05,Quimper,29,1983,3.0
1984-01-01 00:00:00,0,12.115027322404371,1.33,Quimper,29,1984,2.0
1985-01-01 00:00:00,0,11.615342465753423,3.85,Quimper,29,1985,8.0
1986-01-01 00:00:00,0,11.133698630136989,27.51,Quimper,29,1986,13.0
1987-01-01 00:00:00,0,11.534246575342468,1.12,Quimper,29,1987,3.0
1988-01-01 00:00:00,0,12.31775956284153,0.56,Quimper,29,1988,1.0
1989-01-01 00:00:00,0,13.16109589041096,0.0,Quimper,29,1989,0.0
1990-01-01 00:00:00,0,13.163287671232878,0.49,Quimper,29,1990,2.0
1991-01-01 00:00:00,0,11.67917808219178,1.96,Quimper,29,1991,2.0
1992-01-01 00:00:00,0,12.087704918032788,0.0,Quimper,29,1992,0.0
1993-01-01 00:00:00,0,11.963013698630135,0.98,Quimper,29,1993,1.0
1994-01-01 00:00:00,0,12.753150684931503,0.14,Quimper,29,1994,1.0
1995-01-01 00:00:00,0,12.895068493150683,0.91,Quimper,29,1995,3.0
1996-01-01 00:00:00,0,11.67704918032787,0.5599999999999999,Quimper,29,1996,2.0
1997-01-01 00:00:00,0,12.79835616438356,1.54,Quimper,29,1997,2.0
1998-01-01 00:00:00,0,12.295342465753423,0.0,Quimper,29,1998,0.0
1999-01-01 00:00:00,0,12.884657534246577,0.35,Quimper,29,1999,1.0
2000-01-01 00:00:00,0,12.347540983606557,0.0,Quimper,29,2000,0.0
2001-01-01 00:00:00,0,12.223013698630137,1.54,Quimper,29,2001,3.0
2002-01-01 00:00:00,0,12.657808219178085,0.42,Quimper,29,2002,1.0
2003-01-01 00:00:00,0,12.84191780821918,0.91,Quimper,29,2003,3.0
2004-01-01 00:00:00,0,12.375136612021858,4.13,Quimper,29,2004,6.0
2005-01-01 00:00:00,0,12.582191780821915,0.28,Quimper,29,2005,3.0
2006-01-01 00:00:00,0,12.815616438356164,9.45,Quimper,29,2006,4.0
2007-01-01 00:00:00,0,12.583561643835615,0.14,Quimper,29,2007,1.0
2008-01-01 00:00:00,0,12.071311475409836,0.0,Quimper,29,2008,0.0
2009-01-01 00:00:00,0,12.18082191780822,2.1,Quimper,29,2009,4.0
2010-01-01 00:00:00,0,11.424657534246576,3.22,Quimper,29,2010,10.0
2011-01-01 00:00:00,0,12.97150684931507,0.0,Quimper,29,2011,0.0
2012-01-01 00:00:00,0,12.186065573770492,1.26,Quimper,29,2012,3.0
2013-01-01 00:00:00,0,12.257808219178084,6.58,Quimper,29,2013,7.0
2014-01-01 00:00:00,0,13.146575342465754,0.0,Quimper,29,2014,0.0
2015-01-01 00:00:00,0,12.771780821917808,0.0,Quimper,29,2015,0.0
2016-01-01 00:00:00,0,12.616393442622952,0.35,Quimper,29,2016,2.0
2017-01-01 00:00:00,0,12.01753424657534,1.05,Quimper,29,2017,1.0
2018-01-01 00:00:00,0,12.351506849315069,2.38,Quimper,29,2018,4.0
2019-01-01 00:00:00,0,12.161643835616438,0.35,Quimper,29,2019,1.0
2020-01-01 00:00:00,0,12.68087431693989,0.14,Quimper,29,2020,1.0
2021-01-01 00:00:00,0,11.787397260273972,5.18,Quimper,29,2021,5.0
2022-01-01 00:00:00,5,12.907397260273973,4.550000000000001,Quimper,29,2022,2.0
2023-01-01 00:00:00,0,12.772054794520548,1.26,Quimper,29,2023,5.0
2024-01-01 00:00:00,0,12.207377049180328,3.92,Quimper,29,2024,8.0
2025-01-01 00:00:00,0,12.531506849315068,0.21,Quimper,29,2025,2.0
1950-01-01 00:00:00,0,13.497260273972604,5.88,Agen,47,1950,7.0
1951-01-01 00:00:00,0,12.590958904109588,1.96,Agen,47,1951,2.0
1952-01-01 00:00:00,0,13.368579234972676,3.08,Agen,47,1952,5.0
1953-01-01 00:00:00,0,13.022465753424656,4.62,Agen,47,1953,8.0
1954-01-01 00:00:00,0,12.376986301369865,6.37,Agen,47,1954,9.0
1955-01-01 00:00:00,0,13.69917808219178,5.109999999999999,Agen,47,1955,8.0
1956-01-01 00:00:00,0,11.792896174863388,8.120000000000001,Agen,47,1956,5.0
1957-01-01 00:00:00,0,12.95890410958904,0.07,Agen,47,1957,1.0
1958-01-01 00:00:00,0,13.21890410958904,6.16,Agen,47,1958,6.0
1959-01-01 00:00:00,0,13.926575342465751,3.29,Agen,47,1959,4.0
1960-01-01 00:00:00,0,13.0051912568306,8.89,Agen,47,1960,7.0
1961-01-01 00:00:00,0,14.216438356164383,0.0,Agen,47,1961,0.0
1962-01-01 00:00:00,0,12.844109589041096,1.96,Agen,47,1962,1.0
1963-01-01 00:00:00,0,12.1186301369863,1.68,Agen,47,1963,3.0
1964-01-01 00:00:00,0,13.015300546448088,5.53,Agen,47,1964,3.0
1965-01-01 00:00:00,0,12.752328767123288,1.61,Agen,47,1965,3.0
1966-01-01 00:00:00,0,13.393424657534249,4.48,Agen,47,1966,3.0
1967-01-01 00:00:00,0,13.026575342465753,22.47,Agen,47,1967,7.0
1968-01-01 00:00:00,0,13.004371584699454,4.0600000000000005,Agen,47,1968,6.0
1969-01-01 00:00:00,0,12.533150684931508,3.99,Agen,47,1969,7.0
1970-01-01 00:00:00,0,12.909863013698631,3.29,Agen,47,1970,5.0
